I
1100 Generated by WorldEditor 1.7.1r1

1      0 1 0 ENTC Tromso Langnes
1302 city Tromsø
111  69.68354975  018.91500360 10 101
112  69.68343235  018.91511468  69.68337654  018.91522908 10 101
115  69.68335722  018.91540266
120 Linear Feature 10
111  69.68328747  018.91627162 10 101
111  69.68333675  018.91564559 10 101
111  69.68335722  018.91540266 10
111  69.68344057  018.91441386 10
111  69.68345208  018.91427732 10
112  69.68354840  018.91310414  69.68356594  018.91285241 10
115  69.68362309  018.91176732
120 Linear Feature 9
111  69.68061357  018.91613419 10 105
112  69.68065882  018.91684318  69.68073479  018.91714194 10 105
111  69.68087146  018.91723126 10 105
115  69.68135309  018.91755002
120 Linear Feature 8
111  69.68077881  018.91416785 10 101
112  69.68090446  018.91368915  69.68100487  018.91348821 10 101
115  69.68111456  018.91353881
120 Linear Feature 7
111  69.68074678  018.91457436 10 101
111  69.68077881  018.91416785 10 101
112  69.68075101  018.91361619  69.68070608  018.91332409 10 101
115  69.68060182  018.91319814
120 Linear Feature 6
111  69.67970179  018.91644606 10 105
111  69.68021931  018.91679761 10 105
112  69.68046316  018.91671552  69.68056786  018.91655970 10 105
111  69.68061357  018.91613419 10 105
115  69.68073032  018.91478003
120 Linear Feature 5
111  69.67730493  018.91397749 10 105
112  69.67735781  018.91463707  69.67742611  018.91492198 10 105
111  69.67751635  018.91499639 10 105
115  69.67806698  018.91536358
120 Linear Feature 4
111  69.67620143  018.91313461 10 105
112  69.67622904  018.91384596  69.67628077  018.91412623 10 105
111  69.67639877  018.91424415 10 105
111  69.67697688  018.91462550 10 105
112  69.67717227  018.91448990  69.67727507  018.91431545 10 105
111  69.67730493  018.91397749 10 105
115  69.67741414  018.91256770
120 Linear Feature 3
111  69.67745763  018.91201469 10 101
112  69.67760547  018.91145864  69.67771950  018.91129040 10 101
115  69.67781280  018.91134509
120 Linear Feature 45
111  69.67632388  018.91161749 10 101
111  69.67636381  018.91115100 10 101
112  69.67650423  018.91070466  69.67660778  018.91053019 10 101
111  69.67670281  018.91060760 10 101
111  69.67710137  018.91087241 10 101
111  69.67726323  018.91097995 10 101
111  69.67781280  018.91134509 10 101
111  69.68060182  018.91319814 10 101
111  69.68094596  018.91342679 10 101
111  69.68111456  018.91353881 10 101
111  69.68310272  018.91485976 10 101
112  69.68334802  018.91498144  69.68344192  018.91500584 10 101
111  69.68354975  018.91500360 10 101
111  69.68359525  018.91500391 10 101
111  69.68446065  018.91500984 10 101
112  69.68451900  018.91501742  69.68454637  018.91502566 10 101
111  69.68457991  018.91505089 10 101
111  69.68755494  018.91704443 10 101
112  69.68776385  018.91746701  69.68782034  018.91779445 10 101
111  69.68779937  018.91809357 10 101
115  69.68770641  018.91920495
120 Linear Feature 44
111  69.67630840  018.91182004 10 105
111  69.67620143  018.91313461 10 105
112  69.67609818  018.91365397  69.67601635  018.91386327
111  69.67609818  018.91365397
112  69.67609818  018.91365397  69.67605666  018.91376017 10 105
112  69.67595730  018.91386238  69.67591307  018.91390012
111  69.67595730  018.91386238
112  69.67595730  018.91386238  69.67590714  018.91391022 10 105
111  69.67583785  018.91387401 10 105
115  69.67564468  018.91374245
120 3_double_taxi.lin
111  69.67766171  018.91453797 3 102
112  69.67746068  018.91407096  69.67741561  018.91376563 3 102
111  69.67743691  018.91352382 3 102
111  69.67754154  018.91218789 3 102
112  69.67764277  018.91179164  69.67773044  018.91163410 3 102
111  69.67786135  018.91166699 3 102
111  69.68046730  018.91338998 3 102
112  69.68062862  018.91377107  69.68067716  018.91402097 3 102
111  69.68065459  018.91428881 3 102
111  69.68053191  018.91572647 3 102
112  69.68041188  018.91612836  69.68032536  018.91623547 3 102
115  69.68020341  018.91622996
120 3_double_taxi.lin
111  69.67581599  018.91330595 3
112  69.67600045  018.91321182  69.67609802  018.91309184 3
111  69.67612928  018.91281984 3
111  69.67628536  018.91097275 3
112  69.67633309  018.91073309  69.67636817  018.91060291
111  69.67633309  018.91073309
112  69.67633309  018.91073309  69.67634558  018.91068672 9
112  69.67637955  018.91059013  69.67639818  018.91054252
111  69.67637955  018.91059013
112  69.67637955  018.91059013  69.67638982  018.91056389 3
112  69.67641343  018.91051334  69.67642576  018.91048861
111  69.67641343  018.91051334
112  69.67641343  018.91051334  69.67643010  018.91047993 9
112  69.67646949  018.91042076  69.67649026  018.91039299
111  69.67646949  018.91042076
112  69.67646949  018.91042076  69.67647831  018.91040897 9
112  69.67649554  018.91038835  69.67650408  018.91037850
111  69.67649554  018.91038835
112  69.67649554  018.91038835  69.67662485  018.91023928 3
111  69.67672027  018.91030367 3
111  69.67693849  018.91044905 9
111  69.67703654  018.91051437 3
111  69.67723517  018.91064669 9
111  69.67734018  018.91071665 3
111  69.67763767  018.91091483 9
111  69.67773511  018.91097975 3
111  69.67810410  018.91122556 9
111  69.67818875  018.91128196 3
111  69.67856027  018.91152945 9
111  69.67865077  018.91158975 3
111  69.67900521  018.91182587 9
111  69.67910466  018.91189212 3
111  69.67949769  018.91215395 9
111  69.67959824  018.91222094 3
111  69.67987031  018.91240219 9
111  69.67995271  018.91245708 3
111  69.68022628  018.91263933 9
111  69.68031091  018.91269572 3
111  69.68057979  018.91287455 9
111  69.68067111  018.91293537 3
111  69.68092606  018.91310520 9
111  69.68101743  018.91316606 3
111  69.68149955  018.91348721 3
111  69.68311702  018.91456462 3
112  69.68329410  018.91465322  69.68337808  018.91468995
111  69.68329410  018.91465322
112  69.68329410  018.91465322  69.68333017  018.91466899 9
112  69.68338916  018.91468687  69.68341376  018.91469175
111  69.68338916  018.91468687
112  69.68338916  018.91468687  69.68347106  018.91470313 9
111  69.68353122  018.91470346 3
111  69.68447663  018.91470310 3
112  69.68450628  018.91471123  69.68452500  018.91471777 3
111  69.68453805  018.91472953 3
111  69.68508605  018.91509352 9
111  69.68518006  018.91515596 3
111  69.68632133  018.91591133 9
111  69.68645057  018.91599985 3
111  69.68762383  018.91677913 3
112  69.68785582  018.91731316  69.68793871  018.91773578 3
111  69.68790779  018.91809218 3
111  69.68771566  018.92046945 3
112  69.68772597  018.92085444  69.68774774  018.92105104 3
115  69.68783599  018.92130847
120 Linear Feature 2
111  69.67742909  018.91236313 10 101
111  69.67745763  018.91201469 10 101
112  69.67742825  018.91140711  69.67737461  018.91108196 10 101
115  69.67726323  018.91097995
120 Linear Feature 31
111  69.67692587  018.91394160 102
112  69.67710664  018.91385118  69.67718008  018.91372932
111  69.67710664  018.91385118
112  69.67710664  018.91385118  69.67717871  018.91373159 102
111  69.67720743  018.91350080 102
111  69.67732194  018.91208026 102
112  69.67729563  018.91162023  69.67725643  018.91136246
111  69.67729563  018.91162023
112  69.67729563  018.91162023  69.67725934  018.91138162 102
111  69.67714701  018.91131212 102
111  69.67670351  018.91100237 102
112  69.67655436  018.91110805  69.67648096  018.91126784
111  69.67655436  018.91110805
112  69.67655436  018.91110805  69.67647864  018.91127288 102
111  69.67646471  018.91150504 102
111  69.67635290  018.91286676 102
112  69.67637864  018.91332246  69.67642097  018.91352841
111  69.67637864  018.91332246
112  69.67637864  018.91332246  69.67642209  018.91353383 102
115  69.67649148  018.91362391
120 Linear Feature 31
111  69.67692230  018.91404273 3
112  69.67712427  018.91393925  69.67720758  018.91380102 3
111  69.67724135  018.91352953 3
111  69.67735652  018.91210094 3
112  69.67732797  018.91157946  69.67728443  018.91129317 3
111  69.67715488  018.91121302 3
111  69.67671192  018.91090365 3
112  69.67653306  018.91102697  69.67644622  018.91121602 3
111  69.67643010  018.91148468 3
111  69.67631836  018.91284550 3
112  69.67634825  018.91337423  69.67639739  018.91361328 3
115  69.67647697  018.91371657
120 Linear Feature 24
111  69.68143903  018.91102316 3
111  69.68132636  018.91241965 3
112  69.68133761  018.91305854  69.68137845  018.91338594 3
115  69.68149955  018.91348721
120 Linear Feature 23
111  69.67946595  018.91084389 8
115  69.68135168  018.91209802
120 Linear Feature 39
111  69.67707896  018.90594441 20
112  69.67686343  018.90637663  69.67681231  018.90650343
111  69.67686343  018.90637663
112  69.67686343  018.90637663  69.67681228  018.90650349 20
112  69.67666277  018.90700088  69.67661910  018.90717192
111  69.67666277  018.90700088
112  69.67666277  018.90700088  69.67661930  018.90717116 20
111  69.67657253  018.90783397 20
112  69.67657983  018.90820961  69.67660234  018.90840406
111  69.67657983  018.90820961
112  69.67657983  018.90820961  69.67660223  018.90840310 20
111  69.67668017  018.90849373 20
111  69.67705418  018.90873187 20
112  69.67711210  018.90868910  69.67714833  018.90863293
111  69.67711210  018.90868910
112  69.67711210  018.90868910  69.67714836  018.90863288 20
111  69.67716296  018.90853513 20
111  69.67732813  018.90727128 20
112  69.67739133  018.90709865  69.67743745  018.90704669
111  69.67739133  018.90709865
112  69.67739133  018.90709865  69.67743719  018.90704698 20
111  69.67747398  018.90706785 20
111  69.67795220  018.90739240 20
112  69.67810665  018.90758050  69.67815146  018.90767411
111  69.67810665  018.90758050
112  69.67810665  018.90758050  69.67815135  018.90767389 20
112  69.67823928  018.90795924  69.67830596  018.90817664
111  69.67823928  018.90795924
112  69.67823928  018.90795924  69.67830603  018.90817685 20
112  69.67860824  018.90914628  69.67873506  018.90940449
111  69.67860824  018.90914628
112  69.67860824  018.90914628  69.67873492  018.90940422 20
112  69.67887652  018.90947132  69.67892754  018.90950685
111  69.67887652  018.90947132
112  69.67887652  018.90947132  69.67892729  018.90950668 20
112  69.67927368  018.90954972  69.67939017  018.90952153
111  69.67927368  018.90954972
112  69.67927368  018.90954972  69.67938974  018.90952163 20
112  69.67950184  018.90927910  69.67955251  018.90918092
111  69.67950184  018.90927910
112  69.67950184  018.90927910  69.67955223  018.90918147 20
111  69.67964947  018.90887103 20
112  69.67966791  018.90879126  69.67967055  018.90876092
111  69.67966791  018.90879126
112  69.67966791  018.90879126  69.67967065  018.90875970 20
111  69.67968944  018.90844356 20
112  69.67970285  018.90839911  69.67971351  018.90838562
111  69.67970285  018.90839911
112  69.67970285  018.90839911  69.67971331  018.90838588 20
111  69.67972487  018.90839656 20
111  69.68078483  018.90908969 20
112  69.68088171  018.90910924  69.68091485  018.90909468
111  69.68088171  018.90910924
112  69.68088171  018.90910924  69.68091485  018.90909468 20
111  69.68096997  018.90900995 20
111  69.68111156  018.90875462 20
112  69.68115969  018.90869834  69.68118111  018.90867914
111  69.68115969  018.90869834
112  69.68115969  018.90869834  69.68118141  018.90867888 20
111  69.68122071  018.90869544 20
115  69.68181470  018.90908503
120 Linear Feature 39
111  69.67707786  018.90593953 20
112  69.67686211  018.90637223  69.67681088  018.90649929 20
112  69.67666114  018.90699744  69.67661741  018.90716875 20
111  69.67657056  018.90783271 20
112  69.67657792  018.90821145  69.67660061  018.90840748 20
111  69.67667957  018.90849930 20
111  69.67705375  018.90873755 20
112  69.67711306  018.90869422  69.67714994  018.90863704 20
111  69.67716483  018.90853730 20
111  69.67733001  018.90727340 20
112  69.67739207  018.90710406  69.67743738  018.90705301 20
111  69.67747355  018.90707353 20
111  69.67795167  018.90739801 20
112  69.67810547  018.90758520  69.67814999  018.90767823 20
112  69.67823777  018.90796308  69.67830444  018.90818046 20
112  69.67860708  018.90915103  69.67873417  018.90940981 20
112  69.67887604  018.90947697  69.67892695  018.90951242 20
112  69.67927385  018.90955551  69.67939053  018.90952728 20
112  69.67950297  018.90928392  69.67955356  018.90918589 20
111  69.67965096  018.90887495 20
112  69.67966987  018.90879267  69.67967263  018.90876090 20
111  69.67969142  018.90844477 20
112  69.67970367  018.90840443  69.67971342  018.90839208 20
111  69.67972434  018.90840217 20
111  69.68078442  018.90909538 20
112  69.68088202  018.90911499  69.68091549  018.90910028 20
111  69.68097098  018.90901499 20
111  69.68111253  018.90875971 20
112  69.68116029  018.90870389  69.68118157  018.90868482 20
111  69.68122034  018.90870116 20
111  69.68204832  018.90924421 20
112  69.68209924  018.90940539  69.68211382  018.90953249 20
111  69.68210620  018.90967364 20
111  69.68204788  018.91041050 22
112  69.68205581  018.91065486  69.68207483  018.91072539 22
111  69.68211120  018.91075365 20
111  69.68264524  018.91110329 22
112  69.68276882  018.91115070  69.68280116  018.91113436 20
111  69.68284608  018.91102457 20
112  69.68303166  018.91056972  69.68305767  018.91049936 20
111  69.68313982  018.91017460 20
112  69.68322582  018.90997347  69.68328086  018.90990483 20
111  69.68332856  018.90992046 20
111  69.68368538  018.91013260 20
112  69.68388892  018.91043390  69.68397007  018.91064497
111  69.68388892  018.91043390
112  69.68388892  018.91043390  69.68395974  018.91062130 20
112  69.68396108  018.91101179  69.68394608  018.91124103 20
111  69.68368912  018.91111658 20
115  69.68306218  018.91068771
120 Linear Feature 58
111  69.68407297  018.91089128 20
112  69.68402566  018.91118358  69.68396836  018.91129634 20
111  69.68389743  018.91130621 20
115  69.68371914  018.91131132
120 Linear Feature 57
111  69.68335264  018.91104234 20
111  69.68389892  018.91144304 20
112  69.68397873  018.91159962  69.68400285  018.91173107
111  69.68397873  018.91159962
112  69.68397873  018.91159962  69.68400268  018.91173012 20
111  69.68399493  018.91187998 20
112  69.68393087  018.91326312  69.68393084  018.91326381
111  69.68393087  018.91326312
112  69.68393087  018.91326312  69.68392962  018.91328726 20
112  69.68388104  018.91355890  69.68384257  018.91365932
111  69.68388104  018.91355890
112  69.68388104  018.91355890  69.68383688  018.91367416 20
111  69.68380579  018.91367426 20
111  69.68347019  018.91365631 20
112  69.68339753  018.91364257  69.68337029  018.91363488
111  69.68339753  018.91364257
112  69.68339753  018.91364257  69.68337228  018.91363544 20
115  69.68324822  018.91355940
120 Linear Feature 57
111  69.68335211  018.91104836 20
111  69.68389849  018.91144914 20
112  69.68397682  018.91160253  69.68400044  018.91173122 20
111  69.68399279  018.91187911 20
112  69.68392874  018.91326220  69.68392871  018.91326284
111  69.68392874  018.91326220
112  69.68392874  018.91326220  69.68392749  018.91328628 20
112  69.68387959  018.91355429  69.68384167  018.91365327
111  69.68387959  018.91355429
112  69.68387959  018.91355429  69.68383605  018.91366794 20
111  69.68380581  018.91366804 20
111  69.68347026  018.91365009 20
112  69.68339774  018.91363638  69.68337056  018.91362871
111  69.68339774  018.91363638
112  69.68339774  018.91363638  69.68337323  018.91362946 20
112  69.68324885  018.91355300  69.68324307  018.91354946
111  69.68324885  018.91355300
112  69.68324885  018.91355300  69.68324877  018.91355295 20
111  69.68262348  018.91315163 20
112  69.68258678  018.91305360  69.68257402  018.91297870 20
111  69.68258280  018.91290462 20
111  69.68268768  018.91167266 20
112  69.68273356  018.91133850  69.68274900  018.91124961 20
115  69.68276882  018.91115070
120 Linear Feature 57
111  69.68398711  018.91326899 20
112  69.68392391  018.91369513  69.68386163  018.91385768
111  69.68392391  018.91369513
112  69.68392391  018.91369513  69.68386153  018.91385792 20
111  69.68380524  018.91385811 20
111  69.68346813  018.91384007 20
112  69.68339130  018.91382554  69.68336242  018.91381738
111  69.68339130  018.91382554
112  69.68339130  018.91382554  69.68336249  018.91381740 20
115  69.68323493  018.91373922
120 Linear Feature 57
111  69.68458361  018.91109115 20
111  69.68435040  018.91093555 20
112  69.68412577  018.91107383  69.68406041  018.91127386 20
111  69.68405659  018.91154405 20
112  69.68398947  018.91326942  69.68398947  018.91326962
111  69.68398947  018.91326942
112  69.68398947  018.91326942  69.68398941  018.91328049 20
112  69.68392561  018.91369902  69.68386393  018.91386001
111  69.68392561  018.91369902
112  69.68392561  018.91369902  69.68386257  018.91386357 20
111  69.68380534  018.91386376 20
111  69.68346805  018.91384687 20
112  69.68339107  018.91383231  69.68336213  018.91382413
111  69.68339107  018.91383231
112  69.68339107  018.91383231  69.68336288  018.91382435 20
112  69.68323439  018.91374533  69.68322808  018.91374144
111  69.68323439  018.91374533
112  69.68323439  018.91374533  69.68323422  018.91374523 20
115  69.68132655  018.91244796
120 Linear Feature 68
111  69.68444236  018.91356455 20
111  69.68472404  018.91374955 20
111  69.68474875  018.91344613 20
111  69.68485658  018.91317351 20
115  69.68502642  018.91329227
120 Linear Feature 68
111  69.68444185  018.91357103 20
111  69.68472577  018.91375751 20
111  69.68475083  018.91344973 20
111  69.68485720  018.91318079 20
115  69.68502587  018.91329874
120 Linear Feature 67
111  69.68386170  018.91435980 20
115  69.68416549  018.91331749
120 Linear Feature 66
111  69.68437543  018.91437047 20
115  69.68430871  018.91341159
120 Linear Feature 65
111  69.68324719  018.91427969 20
112  69.68329597  018.91431841  69.68331535  018.91433269
111  69.68329597  018.91431841
112  69.68329597  018.91431841  69.68331523  018.91433260 20
111  69.68336445  018.91434891 20
111  69.68446937  018.91437284 20
112  69.68452069  018.91438829  69.68455680  018.91439868
111  69.68452069  018.91438829
112  69.68452069  018.91438829  69.68455695  018.91439873 20
111  69.68458605  018.91441794 20
111  69.68757536  018.91639635 20
112  69.68788662  018.91686325  69.68800764  018.91723156
111  69.68788662  018.91686325
112  69.68788662  018.91686325  69.68800765  018.91723160 20
115  69.68802586  018.91771158
120 Linear Feature 65
111  69.68324657  018.91428585 20
112  69.68329542  018.91432463  69.68331483  018.91433893 20
111  69.68336431  018.91435532 20
111  69.68446923  018.91437926 20
112  69.68452047  018.91439467  69.68455659  018.91440508 20
111  69.68458555  018.91442420 20
111  69.68757491  018.91640264 20
112  69.68788500  018.91686766  69.68800552  018.91723444 20
115  69.68802348  018.91771048
120 Linear Feature 64
111  69.68412680  018.91064369 20
115  69.68412713  018.91058161
120 Linear Feature 63
111  69.68410702  018.91064334 20
115  69.68410718  018.91057767
120 Linear Feature 62
111  69.68409156  018.91052055 20
111  69.68409079  018.91064352 20
112  69.68413105  018.91064356  69.68414701  018.91064247 20
112  69.68417700  018.91062403  69.68418590  018.91062206 20
111  69.68426589  018.91064179 20
115  69.68426866  018.91057380
120 Linear Feature 61
111  69.68222136  018.91003761 20
111  69.68225718  018.90959864 20
112  69.68222347  018.90938000  69.68218718  018.90933622 20
111  69.68217563  018.90946484 20
111  69.68212867  018.91008401 20
111  69.68211371  018.91041743 20
112  69.68214253  018.91059590  69.68217505  018.91066642
111  69.68214253  018.91059590 20
111  69.68260502  018.91093759 20
112  69.68275736  018.91089351  69.68282375  018.91082324 20
111  69.68295816  018.91047887 20
112  69.68303176  018.91023019  69.68305092  018.91015296 20
111  69.68310773  018.90994423 20
112  69.68320455  018.90975106  69.68324997  018.90971954 20
111  69.68334515  018.90977073 20
111  69.68373077  018.91000918 20
112  69.68383593  018.91010349  69.68387369  018.91015472
111  69.68383593  018.91010349
112  69.68383593  018.91010349  69.68385643  018.91013130 20
112  69.68397168  018.91040146  69.68402448  018.91053139
111  69.68397168  018.91040146
112  69.68397168  018.91040146  69.68401614  018.91050755 20
111  69.68404911  018.91061177 20
115  69.68404878  018.91051570
120 Linear Feature 77
111  69.68612865  018.91578367 3
112  69.68634801  018.91568309  69.68644401  018.91547912 3
111  69.68646111  018.91526828 3
111  69.68649841  018.91499501 9
112  69.68661828  018.91448683  69.68669476  018.91432585
111  69.68661828  018.91448683
112  69.68661828  018.91448683  69.68666824  018.91434423 9
112  69.68676751  018.91423443  69.68681185  018.91419636
111  69.68676751  018.91423443
112  69.68676751  018.91423443  69.68681802  018.91419107 3
111  69.68685477  018.91419395 3
111  69.68776912  018.91476487 3
112  69.68803147  018.91549160  69.68809029  018.91607061 3
111  69.68803188  018.91664788 3
115  69.68790779  018.91809218
120 Linear Feature 76
111  69.68612672  018.91608735 10
112  69.68635685  018.91601369  69.68648690  018.91588032 10
111  69.68653286  018.91552916 10
111  69.68658398  018.91518023 10
112  69.68667105  018.91483455  69.68672836  018.91472668 10
111  69.68680165  018.91475660 10
111  69.68772731  018.91539464 10
112  69.68791778  018.91580892  69.68797281  018.91614726 10
111  69.68792491  018.91660549 10
115  69.68779937  018.91809357
120 Linear Feature 75
111  69.68577465  018.91221577 20
115  69.68558671  018.91202962
120 Linear Feature 75
111  69.68577399  018.91222132 20
115  69.68558605  018.91203516
120 Linear Feature 74
111  69.68789408  018.91460549 20
112  69.68784439  018.91467816  69.68780629  018.91472677
111  69.68784439  018.91467816
112  69.68784439  018.91467816  69.68780672  018.91472621 20
115  69.68775811  018.91469610
120 Linear Feature 74
111  69.68789534  018.91461052 20
112  69.68784526  018.91468382  69.68780696  018.91473270 20
115  69.68775765  018.91470216
120 Linear Feature 73
111  69.68555439  018.91366347 20
111  69.68567445  018.91374992 20
111  69.68568896  018.91278550 20
111  69.68573804  018.91227693 20
112  69.68575158  018.91222687  69.68576215  018.91220899
111  69.68575158  018.91222687
112  69.68575158  018.91222687  69.68576208  018.91220912 20
111  69.68577451  018.91221557 20
112  69.68620109  018.91265377  69.68637465  018.91283736
111  69.68620109  018.91265377
112  69.68620109  018.91265377  69.68637487  018.91283759 20
111  69.68655980  018.91319766 20
112  69.68662370  018.91337454  69.68664985  018.91349152
111  69.68662370  018.91337454
112  69.68662370  018.91337454  69.68664967  018.91349070 20
111  69.68667184  018.91364341 20
112  69.68675002  018.91391307  69.68679130  018.91400225
111  69.68675002  018.91391307
112  69.68675002  018.91391307  69.68679118  018.91400199 20
111  69.68684401  018.91401854 20
112  69.68712971  018.91418090  69.68722444  018.91425158
111  69.68712971  018.91418090
112  69.68712971  018.91418090  69.68722437  018.91425152 20
111  69.68761675  018.91456196 20
112  69.68784777  018.91482231  69.68791913  018.91495937
111  69.68784777  018.91482231
112  69.68784777  018.91482231  69.68791890  018.91495892 20
112  69.68806686  018.91572667  69.68809475  018.91623267
111  69.68806686  018.91572667
112  69.68806686  018.91572667  69.68809470  018.91623167 20
111  69.68802379  018.91689235 20
111  69.68797508  018.91743712 20
112  69.68797411  018.91762304  69.68798643  018.91767466
111  69.68797411  018.91762304
112  69.68797411  018.91762304  69.68798660  018.91767536 20
111  69.68800783  018.91769660 20
115  69.68809444  018.91777245
120 Linear Feature 73
111  69.68556870  018.91367988 20
111  69.68567640  018.91375744 20
111  69.68569101  018.91278643 20
111  69.68574003  018.91227848 20
112  69.68575262  018.91223198  69.68576246  018.91221534 20
111  69.68577399  018.91222132 20
112  69.68620038  018.91265934  69.68637393  018.91284291 20
111  69.68655873  018.91320273 20
112  69.68662197  018.91337775  69.68664784  018.91349347 20
111  69.68666999  018.91364607 20
112  69.68674879  018.91391782  69.68679039  018.91400771 20
111  69.68684373  018.91402442 20
112  69.68712920  018.91418665  69.68722384  018.91425725 20
111  69.68761621  018.91456768 20
112  69.68784663  018.91482725  69.68791771  018.91496376 20
112  69.68806482  018.91572760  69.68809259  018.91623124 20
111  69.68802181  018.91689073 20
111  69.68797309  018.91743556 20
112  69.68797241  018.91762641  69.68798528  018.91768032 20
111  69.68800719  018.91770224 20
115  69.68809384  018.91777813
120 Linear Feature 72
111  69.68587645  018.91471547 10
111  69.68535372  018.91436049 10
112  69.68526680  018.91434278  69.68523013  018.91436012 10
115  69.68520867  018.91446286
120 Linear Feature 71
111  69.68495969  018.91374289 10
111  69.68514817  018.91386155 10
112  69.68521815  018.91399094  69.68524037  018.91409989 10
115  69.68523279  018.91419178
120 Linear Feature 70
111  69.68516558  018.91494734 10
112  69.68518178  018.91528002  69.68521346  018.91545026 10
115  69.68526679  018.91551109
120 Linear Feature 69
111  69.68498513  018.91532268 10
112  69.68510049  018.91522143  69.68514659  018.91512269 10
111  69.68516558  018.91494734 10
115  69.68530462  018.91338468
120 Linear Feature 80
111  69.67985263  018.91896446 4
115  69.67993978  018.91902269
120 Linear Feature 80
111  69.67580885  018.91620222 4
115  69.67588573  018.91632640
120 Linear Feature 80
111  69.67739927  018.91732822 4
115  69.67748903  018.91738827
120 Linear Feature 84
111  69.67532785  018.91795623 10
112  69.67531725  018.91820083  69.67532710  018.91837099 10
115  69.67539309  018.91843275
120 Linear Feature 83
111  69.67607311  018.91455167 10
112  69.67615884  018.91426202  69.67620177  018.91421549 10
111  69.67625597  018.91424347 10
115  69.67665126  018.91449703
120 Linear Feature 82
111  69.67562252  018.91382333 10
111  69.67595873  018.91404118 10
112  69.67604599  018.91422403  69.67608476  018.91438058 10
111  69.67607311  018.91455167 10
112  69.67584976  018.91624810  69.67575428  018.91676217
111  69.67584976  018.91624810
112  69.67584976  018.91624810  69.67584780  018.91625862
112  69.67584394  018.91627879  69.67584202  018.91628873
111  69.67584394  018.91627879
112  69.67584394  018.91627879  69.67583922  018.91630319
112  69.67582695  018.91635834  69.67582038  018.91638687
111  69.67582695  018.91635834
112  69.67582695  018.91635834  69.67570003  018.91690982 10
111  69.67524886  018.91818253 10
112  69.67521767  018.91826099  69.67520278  018.91828698 10
115  69.67518533  018.91830070
120 Linear Feature 81
111  69.67830317  018.91558885 10
111  69.67777110  018.91523866 10
112  69.67765673  018.91530896  69.67759802  018.91541560 10
111  69.67758347  018.91563951 10
111  69.67744479  018.91733819
111  69.67743438  018.91746564 10
111  69.67727695  018.91939401 10
112  69.67721583  018.91966267  69.67716724  018.91973452 10
111  69.67711942  018.91969325 10
112  69.67558962  018.91856880  69.67525294  018.91831595 10
115  69.67434939  018.91780924
120 Linear Feature 1
111  69.67628536  018.91097275 102
111  69.67612928  018.91281984 102
112  69.67600045  018.91321182  69.67590565  018.91332839
111  69.67600045  018.91321182
112  69.67600045  018.91321182  69.67590447  018.91332985 102
115  69.67581599  018.91330595
120 Linear Feature 2
111  69.68794084  018.91811435 102
111  69.68774932  018.92048414 102
112  69.68775829  018.92082455  69.68777256  018.92095264
111  69.68775829  018.92082455
112  69.68775829  018.92082455  69.68777242  018.92095136 102
115  69.68786151  018.92124401
120 New Taxiway 3
111  69.67317548  018.91156704 24
111  69.67294280  018.91112516 24
111  69.67244229  018.91079000 24
111  69.67231385  018.91239858 24
111  69.67281010  018.91273405 24
113  69.67309764  018.91265178
120 New Taxiway 3
111  69.67317896  018.91156291 24
111  69.67294404  018.91111680 24
111  69.67243996  018.91077924 24
111  69.67231013  018.91240526 24
111  69.67280989  018.91274311 24
113  69.67310022  018.91266004
120 1_single_taxi.lin
111  69.67860495  018.91151502 10
111  69.67861284  018.91141879 10
111  69.67861188  018.91141800 10
111  69.67861051  018.91142462 10
115  69.67860843  018.91142698
120 1_single_taxi.lin
111  69.67814897  018.91121763 10
111  69.67815755  018.91112189 10
111  69.67815659  018.91112105 10
111  69.67815518  018.91112758 10
115  69.67815307  018.91112982
120 1_single_taxi.lin
111  69.67768791  018.91091206 10
111  69.67769641  018.91081627 10
111  69.67769546  018.91081544 10
111  69.67769405  018.91082198 10
115  69.67769195  018.91082422
120 1_single_taxi.lin
111  69.67955543  018.91216305 10
111  69.67956381  018.91206574 10
111  69.67956287  018.91206489 10
111  69.67956148  018.91207154 10
115  69.67955941  018.91207382
120 1_single_taxi.lin
111  69.67729098  018.91064821 10
111  69.67729935  018.91055091 10
111  69.67729841  018.91055007 10
111  69.67729702  018.91055671 10
115  69.67729495  018.91055899
120 1_single_taxi.lin
111  69.67861281  018.91149906 10
112  69.67862066  018.91152325  69.67862987  018.91152298 10
112  69.67863127  018.91147804  69.67863278  018.91146434 10
112  69.67862552  018.91142974  69.67861591  018.91142610 10
112  69.67861989  018.91147906  69.67862789  018.91148532 10
115  69.67863157  018.91147514
120 1_single_taxi.lin
111  69.67731833  018.91058230 10
112  69.67731145  018.91056070  69.67730332  018.91055670 10
112  69.67729980  018.91060475  69.67729850  018.91061862 10
112  69.67730646  018.91065722  69.67731856  018.91066119 10
112  69.67731046  018.91059856  69.67730237  018.91059329 10
115  69.67729954  018.91060787
120 1_single_taxi.lin
111  69.67770163  018.91082148 10
111  69.67771216  018.91082907 10
112  69.67770836  018.91084396  69.67770659  018.91085215 10
112  69.67770146  018.91087877  69.67769885  018.91089563 10
115  69.67769720  018.91091777
120 1_single_taxi.lin
112  69.67816938  018.91113204  69.67816537  018.91112874 10
112  69.67816165  018.91114988  69.67816050  018.91116456 10
112  69.67816530  018.91117194  69.67816503  018.91117428 10
112  69.67815675  018.91119171  69.67815524  018.91120677 10
